,Trial,BPM,GestureSize,MedianVelocityRegionOne,MedianVelocityRegionTwo,MeanVelocityRegionOne,MeanVelocityRegionTwo,RegionOneDistance,RegionTwoDistance,TotalRegionDistance,MaxAngleRegionOne,MaxAngleRegionTwo,MinAngleRegionTwo,MedianVelocityYRegionOne,MedianVelocityYRegionTwo,MeanVelocityYRegionOne,MeanVelocityYRegionTwo,TimeEndRegionOne,TimeEndRegionTwo,TimeStartRegionTwo,TimeDifferenceBetweenCollisions
118,1.0,80.0,M,1.9186235,0.95160995,0.8990073000000001,0.8990073000000001,0.5678506999999999,0.24244940000000004,0.8103001,79.95868,81.46840999999998,75.7429,1.7999415,-0.82317835,1.6027783428571427,-0.6764972520000001,0.28,0.52,0.3400000000000001,83.33333333333334
119,2.0,80.0,M,1.884418,0.7696703,0.7971290218181818,0.7971290218181818,0.5687035,0.2263456999999999,0.7950491999999999,81.37791,84.75583,78.76313,1.780329,-0.6693412,1.4913843253333334,-0.6886497099090909,0.3,0.49999999999999994,0.32,88.23529411764706
120,3.0,80.0,M,1.8120490000000002,0.9080190999999999,0.9243142129999999,0.9243142129999999,0.5860084,0.25769070000000005,0.8436991,77.63309,79.26398,73.46665,1.5659109999999998,-0.77302825,1.574635364285714,-0.816735153,0.33999999999999997,0.52,0.36,83.33333333333333
121,4.0,80.0,M,1.989433,0.8553546999999999,0.8918145090909091,0.8918145090909091,0.6151456999999999,0.28072010000000025,0.8958658000000002,79.54202,80.56128000000002,75.38135,1.7790279999999998,-0.6981565,1.8654705384615389,-0.6256606872727274,0.26,0.5,0.30000000000000004,85.71428571428572
122,5.0,80.0,M,1.923927,0.9745889,0.9076982372727272,0.9076982372727272,0.5928309,0.25832619999999995,0.8511571,75.08839,77.22049,73.46751,1.593137,-0.7293871,1.6220016753846156,-0.5616923290909092,0.26,0.5,0.28,85.71428571428571
123,6.0,80.0,M,1.817969,0.821385,0.8325265754545454,0.8325265754545454,0.5709519000000001,0.24523149999999996,0.8161834,77.46368000000002,80.70317,76.05544,1.523886,-0.6729071999999999,1.5148867214285708,-0.5289256009090908,0.28,0.52,0.30000000000000004,85.71428571428571
124,7.0,80.0,M,1.557552,0.7654158000000001,0.8381052972727274,0.8381052972727274,0.5201948000000001,0.2377692,0.7579640000000001,73.33391,75.31461999999998,72.83569,1.388134,-0.6530892,1.220074675,-0.7028945951818182,0.33999999999999997,0.5399999999999999,0.36,81.08108108108108
125,8.0,80.0,M,1.6392875,0.89828215,0.85286185,0.85286185,0.5387132,0.2269684999999999,0.7656816999999999,78.93096,81.7878,79.10823,1.50034,-0.80695005,1.5324525785714282,-0.646908601,0.28,0.52,0.33999999999999997,78.94736842105263
126,9.0,80.0,M,1.486451,0.85841325,0.8459036099999999,0.8459036099999999,0.5427393,0.233281,0.7760203,77.22505,79.04424,76.48003,1.405521,-0.7742899999999999,1.341257470666667,-0.7824123590000001,0.33999999999999997,0.52,0.36,85.71428571428571
127,10.0,80.0,M,1.3169110000000002,0.8461083,0.8049291625,0.8049291625,0.4887452000000001,0.18087949999999986,0.6696247,73.27368,74.73613,72.63747,1.1453384999999998,-0.7443645999999999,1.16040935125,-0.7186017874999999,0.36000000000000004,0.5,0.38000000000000006,88.23529411764706
128,11.0,80.0,M,1.302243,0.7910054,0.751640525,0.751640525,0.4596262,0.17537179999999994,0.634998,74.17945,76.1976,74.35486999999998,1.204004,-0.6919702,1.2140342666666666,-0.66535548125,0.34,0.48000000000000004,0.36000000000000004,81.08108108108108
129,12.0,80.0,M,1.466736,0.7911675,0.816553566,0.816553566,0.489111,0.20979710000000007,0.6989081,75.97985,79.45911,77.02264,1.2695290000000001,-0.70350545,1.1069679624999995,-0.735385088,0.36,0.54,0.38,81.08108108108108
130,13.0,80.0,M,1.577506,0.8236357,0.8573414666666667,0.8573414666666667,0.5442583000000001,0.21760119999999994,0.7618595,76.10168,77.55922,76.07066999999998,1.461338,-0.7162937,1.4285403933333334,-0.7722388333333333,0.36000000000000004,0.52,0.37999999999999995,81.08108108108108
131,14.0,80.0,M,1.595175,0.7347186,0.7336419545454546,0.7336419545454546,0.4897001,0.21301869999999995,0.7027188,74.42553000000002,77.47367,75.0751,1.418713,-0.6486996,1.2496455873333332,-0.5351375445454546,0.3,0.54,0.34,78.94736842105263
132,15.0,80.0,M,1.288656,0.80610045,0.725262905,0.725262905,0.4655887,0.16573099999999996,0.6313196999999999,74.31519,75.32914,74.19283,1.0869605,-0.7392406,1.0957479812500002,-0.6658332812500001,0.36,0.5,0.38,85.71428571428572
133,16.0,80.0,M,1.482609,0.7520185,0.7892991818181819,0.7892991818181819,0.5180371,0.2373482,0.7553853,84.61496,86.89115,80.39618,1.2687545,-0.6927767,1.3050689875,-0.72192556,0.3400000000000001,0.56,0.36,76.92307692307692
134,17.0,80.0,M,1.4891905,0.7558208000000001,0.7393031416666668,0.7393031416666668,0.4826937,0.23221119999999995,0.7149049,69.32639,71.83084000000002,67.80269,1.3008195,-0.56952295,1.2374699107142857,-0.44329295333333335,0.28,0.54,0.3,85.71428571428572
135,18.0,80.0,M,1.345121,0.7022188,0.7391013754545455,0.7391013754545455,0.4642431,0.20808259999999995,0.6723256999999999,72.51018,73.22598,69.55224,1.197047,-0.6301753999999999,1.1844020133333333,-0.6598439590909089,0.33999999999999997,0.54,0.36,81.08108108108108
136,19.0,80.0,M,1.5940725,0.6992602,0.7189589827272727,0.7189589827272727,0.4584431,0.2118092000000001,0.6702523,77.1881,77.65415,75.86279,1.460625,-0.6251928000000001,1.3442971642857149,-0.5772659957272728,0.28,0.5,0.32000000000000006,81.08108108108108
137,20.0,80.0,M,1.1883780000000002,0.6988281999999999,0.7302500030000001,0.7302500030000001,0.4854663,0.20879270000000003,0.694259,74.95297,76.13884,73.65035,1.102678,-0.6173778000000001,1.141265411764706,-0.656647729,0.36,0.54,0.38,81.08108108108108
138,21.0,80.0,M,1.237755,0.4196883,0.4963318812500001,0.4963318812500001,0.348235,0.1257259,0.4739609,69.66894,69.54774,65.6917,1.106781,-0.3711663,0.9787724230769228,-0.35837263875,0.28,0.42000000000000004,0.3,93.75
139,22.0,80.0,M,1.41606,0.7407986999999999,0.70918278125,0.70918278125,0.4155801,0.17265609999999992,0.5882361999999999,83.55664,80.59966,78.40454,1.342084,-0.6510406999999999,1.2279453785714285,-0.62073019,0.3,0.44,0.32,90.9090909090909
140,23.0,80.0,M,1.284532,0.845392,0.7682045142857145,0.7682045142857145,0.4400444000000001,0.15327579999999985,0.5933202,72.28777,73.24305,69.7262,1.04816,-0.7321488,1.0758699493333337,-0.6586816200000001,0.32,0.45999999999999996,0.36,100.0
141,24.0,80.0,M,1.310876,0.7101613,0.6670449112500001,0.6670449112500001,0.4267118,0.16168820000000006,0.5884,73.35793000000002,73.93918000000002,72.18726,1.046074,-0.6370661,1.0786937933333332,-0.6101084299999999,0.36,0.5,0.38,85.71428571428572
142,25.0,80.0,M,1.479982,0.6895544,0.6782263500000001,0.6782263500000001,0.3996184,0.17214739999999995,0.5717658,74.0816,75.85498,73.99306,1.400948,-0.6195225999999999,1.1357111076923077,-0.5998682875,0.30000000000000004,0.43999999999999995,0.31999999999999995,96.77419354838709
143,26.0,80.0,M,1.40723,0.8450751,0.8042332,0.8042332,0.4325455,0.18418190000000007,0.6167274,73.59891,73.71725,69.10498,1.258057,-0.6451496,1.2460561461538462,-0.4624416888888889,0.26,0.48,0.28,90.90909090909092
144,27.0,80.0,M,1.571968,0.9111068,0.8145938822222223,0.8145938822222223,0.438153,0.1827725000000001,0.6209255,70.99854,71.84338000000002,68.11997,1.4088470000000002,-0.5480825,1.3132045083333332,-0.3958344888888889,0.24000000000000002,0.43999999999999995,0.26,96.77419354838709
145,28.0,80.0,M,1.4593600000000002,0.4619604000000001,0.6618018666666666,0.6618018666666666,0.4299324000000001,0.18841019999999986,0.6183426,77.8806,76.27199999999998,74.68401,1.3188090000000001,-0.3865428,1.1687886357142858,-0.4876212,0.3,0.46,0.32,88.23529411764706
146,29.0,80.0,M,1.53505,0.5817468000000001,0.60855534125,0.60855534125,0.4094765,0.15658410000000006,0.5660606,73.47659,73.4151,69.52676,1.3559219999999998,-0.5322576,1.1739104923076922,-0.5082158912500001,0.28,0.42,0.3,100.0
147,30.0,80.0,M,1.354925,0.9500363000000002,0.8270959571428572,0.8270959571428572,0.4347239000000001,0.17124559999999986,0.6059694999999999,77.14559,77.42889,73.64994,1.283662,-0.8821865,1.1249370928571432,-0.7647885,0.33999999999999997,0.45999999999999996,0.36,93.75
148,31.0,80.0,M,1.5138655,0.7712386,0.6628223428571428,0.6628223428571428,0.4136684000000001,0.15199119999999985,0.5656595999999999,80.81844,81.21491999999998,79.50644,1.3482215000000002,-0.7107195,1.3257667916666664,-0.5621778571428572,0.26,0.38,0.28,107.14285714285715
149,32.0,80.0,M,1.574106,0.6754433000000001,0.787538175,0.787538175,0.4317982,0.19993739999999996,0.6317356,72.5974,72.97251999999997,66.83475,1.366884,-0.5814227000000001,1.2109628,-0.627328025,0.28,0.44000000000000006,0.31999999999999995,96.77419354838709
150,33.0,80.0,M,1.5263665000000002,0.8931733000000001,0.8039800033333333,0.8039800033333333,0.4243537,0.18320679999999995,0.6075605,72.39153,74.00254,71.96252,1.3790045,-0.5265741,1.276299475,-0.3869774844444445,0.24,0.43999999999999995,0.26,96.77419354838713
151,34.0,80.0,M,1.632254,0.6773986,0.8264119488888889,0.8264119488888889,0.4728166,0.2240999,0.6969165,73.60117,75.47886,73.76158000000002,1.455118,-0.5690894000000001,1.4070293230769229,-0.6002447267777778,0.26,0.44,0.3,100.0
152,35.0,80.0,M,1.32756,0.8475251,0.7809339714285715,0.7809339714285715,0.4274316,0.1576819000000001,0.5851135000000001,74.16011,76.23295999999998,74.88943,1.210956,-0.7568661999999999,1.1737352785714286,-0.6824371471428571,0.30000000000000004,0.44000000000000006,0.3400000000000001,96.77419354838709
153,36.0,80.0,M,1.351609,0.509332,0.6037416428571429,0.6037416428571429,0.3830717,0.14039049999999995,0.5234622,70.43462,71.91781999999998,70.08941999999999,1.236023,-0.2936359000000001,1.1521081,-0.3766166714285714,0.26,0.39999999999999997,0.3,100.0
154,37.0,80.0,M,1.265185,0.4931985,0.6545417571428571,0.6545417571428571,0.412236,0.14874880000000007,0.5609848000000001,74.14577,75.38928,73.44978,1.1538805,-0.3958288,1.1156600485714283,-0.4578884328571428,0.28,0.41999999999999993,0.31999999999999995,100.0
155,38.0,80.0,M,1.2703955,0.8639064000000001,0.7711850299999999,0.7711850299999999,0.3994122000000001,0.18267879999999992,0.582091,76.98141,78.7907,74.83317,1.1813565,-0.78269405,1.1331080714285715,-0.6862902725000001,0.30000000000000004,0.45999999999999996,0.33999999999999997,93.75
156,39.0,80.0,M,1.29934,0.8339339,0.6924500814285715,0.6924500814285715,0.4082144,0.15033419999999992,0.5585486,72.42738,72.89823,70.5349,1.22969,-0.7419975999999999,1.0137007066666668,-0.6154671514285714,0.33999999999999997,0.45999999999999996,0.36,90.90909090909092
157,40.0,80.0,M,1.363796,0.5391188,0.56442415,0.56442415,0.3684962,0.14466099999999998,0.5131572,81.16839,76.62318,75.37718000000002,1.293012,-0.4782149000000001,1.0783959692307692,-0.4701076737500001,0.3,0.44,0.32,88.23529411764706
158,1.0,100.0,M,1.7764185,1.061025,0.927364077777778,0.927364077777778,0.5619911999999999,0.23735610000000015,0.7993473000000001,80.79231,78.62232,75.75431999999998,1.592827,-0.9531283000000002,1.6189819857142855,-0.8074763111111112,0.27999999999999997,0.45999999999999996,0.32,93.75
159,2.0,100.0,M,1.6504470000000002,0.9162446,0.909687125,0.909687125,0.4875067,0.1948511,0.6823578,79.62014,81.17751,77.97343000000002,1.428168,-0.8289339,1.3840144461538462,-0.6768453375000001,0.26,0.45999999999999996,0.32,93.75
160,3.0,100.0,M,1.910788,0.6650881999999999,0.6830596250000001,0.6830596250000001,0.4875841,0.17076049999999998,0.6583446,76.41554000000002,77.89303000000002,76.12763000000002,1.7372880000000002,-0.5767131,1.484542253846154,-0.5707606512500001,0.28,0.42000000000000004,0.3,100.0
161,4.0,100.0,M,2.2609980000000003,1.094905,1.022783890909091,1.022783890909091,0.5311724,0.27271369999999995,0.8038860999999999,82.30558,88.2889,79.87788,2.149182,-0.6168071999999999,2.01622716,-0.5415610581818182,0.2,0.42000000000000004,0.22000000000000003,100.0
162,5.0,100.0,M,1.533675,0.5277231,0.6990569333333334,0.6990569333333334,0.4740082000000001,0.19048069999999995,0.6644889,77.60501,79.07776,75.52135,1.466744,-0.3641508,1.4120600538461536,-0.4828249444444445,0.26,0.42000000000000004,0.28,100.0
163,6.0,100.0,M,1.6922104999999998,0.8197946,0.8170210333333334,0.8170210333333334,0.4792283,0.2022799,0.6815081999999999,77.27164,77.79749,72.86814,1.5691525,-0.6128316999999999,1.4575606166666668,-0.5920260744444445,0.24000000000000002,0.44000000000000006,0.30000000000000004,100.0
164,7.0,100.0,M,1.602946,0.6966649999999999,0.82878574,0.82878574,0.4912545,0.20993320000000004,0.7011877,81.82346,87.91449,82.46359,1.466725,-0.58484355,1.3681439615384614,-0.6242702400000001,0.26,0.44,0.27999999999999997,96.77419354838709
165,8.0,100.0,M,1.5318120000000002,0.8080629,0.8011127111111112,0.8011127111111112,0.4395244,0.1822885,0.6218129,82.82725,85.4948,80.88942,1.4245889999999999,-0.6628781,1.3274388833333333,-0.5243735666666667,0.24000000000000002,0.44,0.28,111.11111111111109
166,9.0,100.0,M,1.7434740000000002,1.0835191000000002,0.94712139625,0.94712139625,0.5054666,0.22043270000000004,0.7258993,81.47878,81.60451,76.94215,1.467939,-1.00629545,1.5632934615384615,-0.8733390750000001,0.28,0.42000000000000004,0.30000000000000004,93.75
167,10.0,100.0,M,1.6824065,0.7672545000000001,0.7646524666666665,0.7646524666666665,0.480736,0.17758000000000007,0.658316,78.64314,80.58633,78.22715,1.554041,-0.5074204999999999,1.4474374166666668,-0.4929033122222223,0.24000000000000002,0.42000000000000004,0.28,100.0
168,11.0,100.0,M,1.490112,0.9891362,0.948826175,0.948826175,0.5038847,0.21646490000000007,0.7203496,82.86509000000002,83.1276,77.58688000000002,1.441756,-0.9272575,1.3019465260000005,-0.8954230999999999,0.34,0.48000000000000004,0.36000000000000004,90.9090909090909
169,12.0,100.0,M,1.607008,0.96740955,0.8823700499999999,0.8823700499999999,0.4757548,0.20419989999999996,0.6799546999999999,78.59561,83.57305,80.16654,1.526126,-0.84576425,1.3598096928571426,-0.7329375374999999,0.27999999999999997,0.42,0.3,100.0
170,13.0,100.0,M,1.647563,0.9850144,0.8401976000000001,0.8401976000000001,0.469003,0.1802724,0.6492754,82.9556,87.52221999999998,83.6888,1.551495,-0.8944209999999999,1.455475861538461,-0.7462574214285713,0.28,0.39999999999999997,0.3,100.0
171,14.0,100.0,M,1.2634105,0.91871575,0.8153934,0.8153934,0.4282054,0.18268910000000002,0.6108945,85.04021999999998,86.55015,77.47126,1.13175755,-0.86356515,1.129306257142857,-0.7513874466249999,0.3,0.45999999999999996,0.34,96.77419354838713
172,15.0,100.0,M,1.420105,0.8825045,0.7731702285714286,0.7731702285714286,0.3698263,0.15582289999999993,0.5256491999999999,79.11505,81.24396,77.88073,1.268479,-0.8258923,1.2057478583333334,-0.7158966242857142,0.28,0.42,0.32,103.44827586206895
173,16.0,100.0,M,1.386624,0.5842282,0.6201635025,0.6201635025,0.4082371,0.15475470000000008,0.5629918,82.40355,82.57681,79.38435,1.1513635,-0.5518736999999999,1.2332655166666668,-0.5073165562499999,0.26,0.4,0.28,100.0
174,17.0,100.0,M,1.571231,0.82924635,0.7502759625,0.7502759625,0.424505,0.17842019999999992,0.6029251999999999,81.76781,82.06045999999998,76.74679,1.553985,-0.75887755,1.354071269230769,-0.6289840575,0.26,0.39999999999999997,0.28,103.44827586206895
175,18.0,100.0,M,1.711641,0.9399056,0.818740842857143,0.818740842857143,0.4566849,0.16913800000000007,0.6258229000000001,83.36886,83.89541,81.25291999999997,1.6819099999999998,-0.8791758,1.4093731615384617,-0.75535668,0.30000000000000004,0.42000000000000004,0.31999999999999995,100.0
176,19.0,100.0,M,1.3867015,0.7982818,0.7625304666666666,0.7625304666666666,0.443242,0.1882264,0.6314684,79.41704,80.66781999999998,75.68583000000002,1.304784,-0.7234629,1.3009339428571425,-0.6866836755555554,0.3,0.45999999999999996,0.32,93.75
177,20.0,100.0,M,1.6876685000000002,0.8041931999999999,0.7704481142857142,0.7704481142857142,0.380956,0.1580118000000001,0.5389678000000001,83.41351,85.72211,83.12595,1.613743,-0.4741844,1.51931772,-0.4862384,0.2,0.36000000000000004,0.26,107.14285714285714
178,21.0,100.0,M,1.151512,0.646814,0.621738975,0.621738975,0.3187627,0.13379979999999994,0.4525625,70.34007,71.79368000000002,68.55561,1.02020745,-0.5281814,0.91282817,-0.4205116525,0.24000000000000002,0.43999999999999995,0.30000000000000004,103.44827586206895
179,22.0,100.0,M,1.345815,0.4951076,0.6085407888888891,0.6085407888888891,0.3470625,0.16549149999999996,0.512554,75.03556,75.62404000000002,69.31466,1.257256,-0.3947234000000001,1.0366183384615386,-0.4579613222222222,0.28,0.44000000000000006,0.30000000000000004,93.75
180,23.0,100.0,M,1.330968,0.72330445,0.72333324,0.72333324,0.4128324,0.1884455,0.6012779,77.0084,78.67361,75.70453,1.206453,-0.57756775,1.2115156492307693,-0.5158400439999999,0.26,0.46,0.3,96.77419354838709
181,24.0,100.0,M,1.430548,0.8042169,0.6953062571428571,0.6953062571428571,0.3629967,0.14823360000000002,0.5112303,76.24218,77.08355,74.95758000000002,1.372505,-0.7379690999999999,1.1925013166666667,-0.6199823742857143,0.28,0.39999999999999997,0.3,100.0
182,25.0,100.0,M,1.264989,0.6692239999999999,0.69058913,0.69058913,0.3993255,0.18336219999999992,0.5826876999999999,74.16158,78.1452,75.41164,1.1452805,-0.5626767500000001,1.0925808357142857,-0.518086752,0.27999999999999997,0.48,0.32,90.90909090909092
183,26.0,100.0,M,0.948211,0.8241478000000001,0.800720675,0.800720675,0.4160571,0.18641230000000006,0.6024694,76.23805,78.80412,75.54095,0.8895193000000001,-0.7321583,0.9875330800000002,-0.7232162025,0.36,0.5,0.38,93.75
184,27.0,100.0,M,1.323004,0.8938387999999999,0.7722349037499999,0.7722349037499999,0.4348476,0.1772394,0.6120869999999999,76.86513000000002,76.93264,72.39584,1.273011,-0.8292591,1.1945451066666666,-0.71879785625,0.32,0.48000000000000004,0.36000000000000004,90.9090909090909
185,28.0,100.0,M,1.4682959999999998,0.6211411,0.6168605125,0.6168605125,0.4127028,0.15432750000000006,0.5670303000000001,78.26968000000002,78.06882,76.12885,1.399218,-0.5597809,1.2268797384615384,-0.53543175,0.3,0.44,0.32,93.75
186,29.0,100.0,M,1.2957845,0.6681948,0.7073514555555556,0.7073514555555556,0.4169978,0.16542050000000005,0.5824183,75.97729,76.16183000000002,71.34697,1.2320639999999998,-0.6013858,1.1853469357142858,-0.487435111111111,0.28,0.48000000000000004,0.32,88.23529411764706
187,30.0,100.0,M,1.26818,0.6327394000000001,0.6987604181818182,0.6987604181818182,0.4166282,0.1878559,0.6044841,76.46828000000002,79.69866,74.60481,1.137316,-0.4107288,1.2012651846153848,-0.4031733,0.28,0.48,0.30000000000000004,90.9090909090909
188,31.0,100.0,M,1.537919,0.6319615,0.7464505666666665,0.7464505666666665,0.4460794,0.19887190000000016,0.6449513000000001,75.07028000000003,75.24821,71.07686,1.435267,-0.5623071,1.2957532615384613,-0.6014996777777779,0.28,0.46,0.32,93.75
189,32.0,100.0,M,1.3790864999999999,0.6103331999999999,0.6410399044444444,0.6410399044444444,0.3733436,0.16848670000000016,0.5418303000000001,83.63625,84.60644,80.18293,1.3406120000000001,-0.5015252,1.26643365,-0.4689173033333333,0.24000000000000002,0.42000000000000004,0.28,100.0
190,33.0,100.0,M,1.110676,0.70956655,0.6980002375000001,0.6980002375000001,0.3549531,0.15140339999999994,0.5063565,79.32619,82.09312,78.22774,1.0633145,-0.6021815500000001,1.0293557928571428,-0.533922095875,0.27999999999999997,0.44,0.3,96.77419354838709
191,34.0,100.0,M,1.166463,0.9054895,0.7943476142857143,0.7943476142857143,0.389003,0.15545649999999994,0.5444595,77.38873000000002,78.11433000000002,74.22978,1.131839,-0.8266684000000001,1.041305,-0.7164392714285714,0.33999999999999997,0.45999999999999996,0.36,90.90909090909092
192,35.0,100.0,M,1.304636,0.78262275,0.7062097999999999,0.7062097999999999,0.3961738,0.16367710000000008,0.5598509,81.89758,83.02620999999998,76.40191999999998,1.288805,-0.7205078,1.1232894642857143,-0.6098250000000001,0.30000000000000004,0.45999999999999996,0.31999999999999995,93.75
193,36.0,100.0,M,1.176697,0.7518969499999999,0.652155905,0.652155905,0.3716308,0.15122379999999996,0.5228546,78.8344,79.9668,75.66853,1.1113959999999998,-0.7160032000000001,1.08041785,-0.6101802375,0.3,0.46,0.34,93.75
194,37.0,100.0,M,1.181327,0.6035057500000001,0.5912488340000002,0.5912488340000002,0.3219885,0.15604979999999996,0.4780383,72.02029,72.94677,65.83487,1.0875190000000001,-0.3528009000000001,1.0050160416666667,-0.328809317,0.24,0.43999999999999995,0.26,93.75
195,38.0,100.0,M,1.114372,0.6986154,0.68522945,0.68522945,0.34187,0.14170429999999995,0.4835743,72.07096999999997,72.57831999999998,66.40604,1.070017,-0.6433984,1.0153342538461538,-0.49236712375,0.26,0.45999999999999996,0.32,93.75
196,39.0,100.0,M,1.172336,0.7683349500000001,0.6768669125000001,0.6768669125000001,0.3425887,0.15077059999999998,0.4933593,74.47440999999998,74.66051,67.29784000000001,1.043452,-0.72447755,1.0173345769230768,-0.6230052125,0.3,0.45999999999999996,0.32,90.90909090909092
197,40.0,100.0,M,1.154311,0.67995925,0.6745785,0.6745785,0.35184740000000003,0.1589174,0.5107648,73.52269,74.45285,69.14854,1.116732,-0.53448235,1.044855969230769,-0.44847465125,0.26,0.44000000000000006,0.3,100.0
198,1.0,120.0,M,1.8042145,0.85870275,0.8426709290000001,0.8426709290000001,0.4302647,0.19651989999999991,0.6267845999999999,76.20689,78.52026,76.25417,1.662705,-0.48711255,1.531370167,-0.42970573,0.2,0.4,0.22000000000000003,111.11111111111109
199,2.0,120.0,M,1.889386,0.4697326,0.6435126542857142,0.6435126542857142,0.4060186,0.15349110000000005,0.5595097,80.04824,81.38728,79.12053,1.7694554999999998,-0.4038362,1.6072321900000002,-0.4903811485714286,0.2,0.32,0.22000000000000003,130.43478260869566
200,3.0,120.0,M,1.427979,0.65137115,0.6673712500000001,0.6673712500000001,0.3877694,0.15891979999999994,0.5466892,77.02008000000002,80.18436,77.80488000000003,1.3192875000000002,-0.575623,1.2393460833333334,-0.4455762875,0.24,0.38,0.26,111.11111111111113
201,4.0,120.0,M,1.53795,0.5579967,0.7109201714285714,0.7109201714285714,0.462417,0.17094340000000002,0.6333604,75.54704,78.77163,76.73692,1.349556,-0.448412,1.3099138153846157,-0.54569954,0.26,0.38,0.28,107.14285714285715
202,5.0,120.0,M,1.482346,0.7078015000000001,0.7245691642857143,0.7245691642857143,0.4048149,0.15025839999999996,0.5550733,79.78601,84.90611,80.41705999999998,1.35337,-0.6314625,1.2634167666666667,-0.5278084385714286,0.24000000000000002,0.36,0.26,130.43478260869566
203,6.0,120.0,M,1.421475,0.7221859,0.73500404,0.73500404,0.3752018,0.14407599999999998,0.5192778,76.30149,76.90252,73.79871,1.2540129999999998,-0.6090916000000001,1.200558575,-0.6080223119999999,0.26,0.34,0.28,115.3846153846154
204,7.0,120.0,M,1.740386,0.77184845,0.7853199125000001,0.7853199125000001,0.4323174,0.16944579999999992,0.6017631999999999,76.10372,78.28224,76.00975,1.508302,-0.6652601499999999,1.5315779454545455,-0.669726225,0.24000000000000002,0.38,0.26,115.3846153846154
205,8.0,120.0,M,1.5446364999999995,1.062293,0.8951351285714286,0.8951351285714286,0.4352838,0.19066679999999991,0.6259505999999999,84.80801,86.73385,81.61182,1.443767,-0.9950042,1.3330876308333337,-0.7945464285714285,0.26,0.38,0.28,115.3846153846154
206,9.0,120.0,M,1.6901275000000002,0.6158670999999999,0.7663290714285714,0.7663290714285714,0.4770720000000001,0.1830264,0.6600984000000001,82.36717,84.5918,82.13756,1.5884945,-0.5352020000000001,1.4770412750000002,-0.6330241999999999,0.26,0.38,0.27999999999999997,115.3846153846154
207,10.0,120.0,M,1.511631,0.9852466999999999,0.8786039833333333,0.8786039833333333,0.380796,0.15068290000000004,0.5314789000000001,78.66322,78.97489,74.66976,1.437801,-0.91193855,1.2046560000000002,-0.8096115833333334,0.28,0.38,0.3,115.3846153846154
208,11.0,120.0,M,1.663446,0.7879885999999999,0.776188825,0.776188825,0.4835157,0.19886199999999987,0.6823776999999999,69.2625,70.58018,66.79278000000001,1.320548,-0.6338093000000001,1.378590807692308,-0.602887725,0.26,0.39999999999999997,0.27999999999999997,115.3846153846154
209,12.0,120.0,M,1.9146165,0.7518958,0.7947913877777777,0.7947913877777777,0.4490773,0.1892324,0.6383097,73.78264,74.11849000000002,69.51612,1.7207134999999996,-0.6370524000000001,1.68353435,-0.5778640445555555,0.19999999999999998,0.38,0.24000000000000002,111.11111111111109
210,13.0,120.0,M,1.795147,1.053277,0.8968329285714286,0.8968329285714286,0.447794,0.18387360000000005,0.6316676,74.74723,76.40505,72.81215999999998,1.595218,-0.9365152,1.283860923076923,-0.7946003742857144,0.28,0.4,0.3,111.11111111111109
211,14.0,120.0,M,1.935316,0.9484007,0.8849229571428572,0.8849229571428572,0.4716658,0.17879720000000004,0.650463,74.62669,75.98550999999998,73.59734,1.7567175000000002,-0.8307108,1.5518879750000003,-0.7278177857142857,0.24,0.38,0.28,107.14285714285715
212,15.0,120.0,M,1.7840405,1.067792,0.9505877777777776,0.9505877777777776,0.4302088,0.21374880000000007,0.6439576,71.50568,75.72941,71.81933000000002,1.564399,-0.6173444,1.47559975,-0.4756040955555556,0.2,0.4,0.22000000000000003,115.3846153846154
213,16.0,120.0,M,1.592984,0.8905921,0.8555936285714285,0.8555936285714285,0.4469687,0.1843699,0.6313386,75.1489,75.17336,70.52962,1.471838,-0.8379091000000001,1.375680166666667,-0.6493632857142858,0.24000000000000002,0.38,0.28,111.11111111111109
214,17.0,120.0,M,1.884153,0.6589668000000001,0.8390230888888889,0.8390230888888889,0.446328,0.2023671,0.6486951,77.97353000000003,80.02994,78.21804,1.7162415000000002,-0.5482788000000001,1.5821196780000002,-0.3619510444444444,0.2,0.36,0.21999999999999997,120.0
215,18.0,120.0,M,1.807726,0.9070553,0.9223344,0.9223344,0.4337485,0.2043666999999999,0.6381151999999999,80.14101,82.18811,76.69800000000002,1.7274975,-0.8000444,1.5327026666666663,-0.7530697242857142,0.24,0.38,0.26,115.3846153846154
216,19.0,120.0,M,1.6941700000000002,1.0246304,0.93936341125,0.93936341125,0.4348288,0.1872626000000001,0.6220914000000001,77.36833,79.27434000000002,77.57011,1.531378,-0.6162434,1.50303159,-0.416849995,0.2,0.38,0.21999999999999997,120.0
217,20.0,120.0,M,1.574946,0.7249204,0.7361193416666666,0.7361193416666666,0.4296586,0.15410240000000006,0.583761,81.28445,81.62482,77.8989,1.399632,-0.6715333,1.2926983623076924,-0.6785377466666667,0.28,0.38,0.3,115.3846153846154
218,21.0,120.0,M,1.308175,0.5204641999999999,0.6233969428571429,0.6233969428571429,0.3656583,0.14316900000000002,0.5088273,85.54019,84.68417,82.94485999999998,1.2497535,-0.4319575,1.126712875,-0.5060706,0.26,0.37999999999999995,0.27999999999999997,103.44827586206895
219,22.0,120.0,M,1.393962,0.79475915,0.7510490166666667,0.7510490166666667,0.3383515,0.13929260000000002,0.4776441,80.44638,79.81975,76.74928,1.354307,-0.5991595999999999,1.2167043818181822,-0.4574941666666666,0.22,0.38,0.28,103.44827586206895
