,ID,GestureSize,Velocity_X,Velocity_Y,Velocity_Z,Position_X,Position_Y,Position_z,VelocityMagnitude,TimeRelativeToPrep,AngleToBP1,DistanceCoveredSoFar,Acceleration,BPM,Trial
11692,245.66L100T5,L,-1.020338,0.9208519,-0.06752988,0.5342135,-0.5122159,0.02738593,1.376088,0.18,54.41535,0.1128467,30.39865,100,5.0
11693,245.68L100T5,L,-0.8224609,1.563416,-0.001072851,0.5380878,-0.4724796,0.03136288,1.766554,0.2,68.25635,0.1529691,24.61947,100,5.0
11694,245.7L100T5,L,-0.5821494,2.023948,-0.03700004,0.5289629,-0.4065518,0.03094243,2.106332,0.22,73.53102,0.2195266,15.32553,100,5.0
11695,245.72L100T5,L,-0.3857565,2.205641,-0.144388,0.5237917,-0.3433255,0.0256608,2.243771,0.24,76.70657,0.2831835,9.247741,100,5.0
11696,245.74L100T5,L,-0.2184536,2.145143,-0.2724292,0.5221466,-0.2877802,0.01630771,2.17338,0.26,78.71615,0.3395348,9.38229,100,5.0
11697,245.76L100T5,L,-0.2184536,2.145143,-0.2724292,0.5177776,-0.2448774,0.01085912,2.17338,0.28,79.23529,0.3830024,9.38229,100,5.0
11698,245.78L100T5,L,-0.120575,1.933445,-0.3558798,0.5209503,-0.2420687,0.005531826,1.969619,0.3,79.55994,0.3898093,11.35833,100,5.0
11699,245.8L100T5,L,-0.06994776,1.630022,-0.4027868,0.5197374,-0.2064851,-0.005806006,1.680506,0.32,79.66252,0.4271753,13.15038,100,5.0
11700,245.82L100T5,L,-0.05798433,1.305252,-0.3841812,0.5178153,-0.1803266,-0.01525999,1.361852,0.34,79.39739,0.4550561,14.05159,100,5.0
11701,245.84L100T5,L,-0.05229801,0.9460196,-0.3027912,0.5160944,-0.1645934,-0.02112443,0.9946712,0.36,79.13853,0.4719346,14.17996,100,5.0
11702,245.86L100T5,L,-0.05229801,0.9460196,-0.3027912,0.5150484,-0.1456731,-0.02718025,0.9946712,0.38,79.009,0.491828,14.17996,100,5.0
11703,245.88L100T5,L,-0.0492855,0.6292493,-0.1913075,0.5145643,-0.1564641,-0.02317966,0.6595319,0.4,79.018,0.503347,13.96021,100,5.0
11704,245.92L100T5,L,-0.01709821,0.02609245,0.07657933,0.5132247,-0.1630562,-0.01528605,0.08268954,0.44,79.31776,0.5137181,12.04515,100,5.0
11705,245.94L100T5,L,-0.009725953,-0.2610253,0.1898732,0.5128977,-0.1773389,-0.007305539,0.3229251,0.46,79.46488,0.5300824,11.90422,100,5.0
11706,245.96L100T5,L,-0.009725953,-0.2610253,0.1898732,0.5127031,-0.1825594,-0.003508075,0.3229251,0.48,79.5406,0.5365409,11.90422,100,5.0
11707,245.98L100T5,L,0.003197805,-0.5257676,0.2911929,0.5132223,-0.1980171,0.002998947,0.6010284,0.5,79.55846,0.5533204,11.67259,100,5.0
11708,246L100T5,L,0.01620171,-0.8021966,0.3609817,0.5140354,-0.2263335,0.01434149,0.8798236,0.52,79.33988,0.5838349,10.45607,100,5.0
11709,246.02L100T5,L,0.02385242,-1.046905,0.3882189,0.5149203,-0.2600183,0.02515922,1.116823,0.54,78.58904,0.6192251,10.10991,100,5.0
11710,246.04L100T5,L,0.02523756,-1.293276,0.3735377,0.5157695,-0.3003204,0.03453126,1.346376,0.56,77.04125,0.6606113,9.088887,100,5.0
11711,246.06L100T5,L,0.02523756,-1.293276,0.3735377,0.5162743,-0.326186,0.04200201,1.346376,0.58,75.5555,0.6875389,9.088887,100,5.0
11712,246.08L100T5,L,0.02743898,-1.507711,0.3083779,0.5166998,-0.3451509,0.04074277,1.53917,0.6,74.57661,0.7065504,8.243307,100,5.0
11713,246.1L100T5,L,0.02809684,-1.676872,0.1979719,0.5176274,-0.3931713,0.04289878,1.688752,0.62,70.85725,0.754628,7.517035,100,5.0
11714,246.12L100T5,L,0.01926394,-1.782201,0.06699757,0.5181251,-0.4423016,0.04100988,1.783564,0.64,64.83888,0.8037972,6.78723,100,5.0
11715,246.14L100T5,L,0.001873201,-1.846331,-0.08070377,0.5178713,-0.4919439,0.03468592,1.848095,0.66,53.34635,0.8538412,5.976924,100,5.0
11716,246.16L100T5,L,0.001873201,-1.846331,-0.08070377,0.5179088,-0.5288705,0.03307185,1.848095,0.68,36.48945,0.8908032,5.976924,100,5.0
11717,246.18L100T5,L,-0.004288269,-1.891489,-0.2066661,0.5176432,-0.5421003,0.0254409,1.902751,0.7,27.55301,0.9060782,5.197556,100,5.0
11718,246.2L100T5,L,-0.018133,-1.843401,-0.3227343,0.5169529,-0.5889004,0.01306132,1.871527,0.72,13.59896,0.9544929,6.34792,100,5.0
11719,247.88L100T6,L,-0.2699732,-1.398957,-0.1147796,0.7488815,-0.4394385,0.09563368,1.429385,0,-999,0,8.198446,100,6.0
11720,247.9L100T6,L,-0.4577,-1.483079,-0.209356,0.7316621,-0.4798923,0.08677886,1.566155,0.02,-999,0,7.987608,100,6.0
11721,247.92L100T6,L,-0.6228479,-1.507296,-0.2930367,0.711138,-0.5193663,0.0761581,1.657031,0.04,-999,0,7.803775,100,6.0
11722,247.94L100T6,L,-0.7908322,-1.441844,-0.367907,0.6858087,-0.5548515,0.06352973,1.685137,0.06,-999,0,8.749738,100,6.0
11723,247.96L100T6,L,-0.7908322,-1.441844,-0.367907,0.669992,-0.5836884,0.05617159,1.685137,0.08,-999,0,8.749738,100,6.0
11724,247.98L100T6,L,-0.9391903,-1.247167,-0.422064,0.6569863,-0.5820569,0.04986999,1.617294,0.1,-999,0,11.2879,100,6.0
11725,248L100T6,L,-1.046818,-0.9258922,-0.4252248,0.6268747,-0.5978538,0.037718,1.460795,0.12,-999,0,17.89127,100,6.0
11726,248.02L100T6,L,-1.110343,-0.4248667,-0.3565046,0.5959394,-0.595675,0.02928283,1.241156,0.14,-999,0,25.45004,100,6.0
11727,248.04L100T6,L,-1.092239,0.297596,-0.2079228,0.567311,-0.5687661,0.02722999,1.150991,0.16,-999,0.0393432,30.37642,100,6.0
11728,248.06L100T6,L,-1.086342,0.3568501,-0.1962955,0.5456915,-0.5593297,0.02372979,1.160178,0.18,23.30944,0.06319067,30.32382,100,6.0
11729,248.08L100T6,L,-0.9868418,0.9924015,-0.09049756,0.5439292,-0.5242218,0.02828938,1.402465,0.2,62.28026,0.0986372,28.58324,100,6.0
11730,248.1L100T6,L,-0.8114044,1.633806,-0.043855,0.5268399,-0.463984,0.02935511,1.824726,0.22,68.85484,0.1612613,21.34472,100,6.0
11731,248.12L100T6,L,-0.6169612,2.037389,-0.09499995,0.5150769,-0.3998402,0.02675592,2.130873,0.24,72.81703,0.2265265,13.64267,100,6.0
11732,248.14L100T6,L,-0.4405272,2.214944,-0.210099,0.507527,-0.3370816,0.0194816,2.268079,0.26,75.4151,0.2901548,9.355686,100,6.0
11733,248.16L100T6,L,-0.4405272,2.214944,-0.210099,0.4987164,-0.2927828,0.01527962,2.268079,0.28,75.84034,0.3355164,9.355686,100,6.0
11734,248.18L100T6,L,-0.2917887,2.180252,-0.3477049,0.5033926,-0.2804426,0.007808946,2.227002,0.3,76.9549,0.3506807,9.84874,100,6.0
11735,248.2L100T6,L,-0.168801,1.925497,-0.4336801,0.5015109,-0.2358737,-0.005076017,1.980937,0.32,77.58163,0.3971129,13.17829,100,6.0
11736,248.22L100T6,L,-0.09075379,1.585503,-0.4513827,0.5003797,-0.2023221,-0.01685004,1.651001,0.34,77.66344,0.4326884,13.80131,100,6.0
11737,248.24L100T6,L,-0.053809,1.250723,-0.4283495,0.4992794,-0.1774818,-0.02722574,1.323135,0.36,77.44468,0.4596311,14.60066,100,6.0
11738,248.26L100T6,L,-0.053809,1.250723,-0.4283495,0.4982032,-0.1524674,-0.03579273,1.323135,0.38,77.33766,0.4860938,14.60066,100,6.0
11739,248.28L100T6,L,-0.02718153,0.872402,-0.3364725,0.4987292,-0.1637038,-0.03369514,0.9354346,0.4,77.23937,0.4975365,15.63136,100,6.0
11740,248.3L100T6,L,-0.003803005,0.52499,-0.1920079,0.4985836,-0.158203,-0.03504163,0.5590134,0.42,77.271,0.5032016,15.56536,100,6.0
11741,248.34L100T6,L,0.01680824,-0.1450186,0.1075314,0.4987998,-0.1732707,-0.02518206,0.1813172,0.46,77.6961,0.5212098,13.84631,100,6.0
11742,248.38L100T6,L,0.02162697,-0.425187,0.2432182,0.499227,-0.1912857,-0.01527538,0.4903129,0.5,77.99607,0.5417734,14.08734,100,6.0
11743,248.4L100T6,L,0.02031878,-0.7521741,0.3701698,0.4996545,-0.2196335,-0.001947443,0.8385729,0.52,78.08331,0.573101,12.77414,100,6.0
11744,248.42L100T6,L,0.01027101,-1.043009,0.4323039,0.4995341,-0.2544897,0.01100643,1.129097,0.54,77.49683,0.6102866,12.45879,100,6.0
11745,248.44L100T6,L,0.005583588,-1.367726,0.4635426,0.4994196,-0.2988974,0.02403696,1.444153,0.56,75.86401,0.6565668,12.43834,100,6.0
11746,248.46L100T6,L,0.005583588,-1.367726,0.4635426,0.4995312,-0.3262519,0.03330781,1.444153,0.58,74.32538,0.6854498,12.43834,100,6.0
11747,248.48L100T6,L,-0.005162515,-1.660281,0.4083026,0.4990484,-0.3500539,0.0332591,1.709757,0.6,72.60281,0.7092568,10.80583,100,6.0
11748,248.5L100T6,L,-0.004554349,-1.902727,0.2873009,0.4989249,-0.4058639,0.03728269,1.924301,0.62,67.00798,0.7652118,10.37133,100,6.0
11749,248.52L100T6,L,0.002831406,-2.074946,0.1233555,0.4993604,-0.4644952,0.03580184,2.078612,0.64,56.70152,0.8238634,9.605993,100,6.0
11750,248.54L100T6,L,0.003352868,-2.076289,-0.108016,0.4995197,-0.519143,0.02613275,2.0791,0.66,36.20044,0.8793602,8.855187,100,6.0
11751,248.56L100T6,L,0.003352868,-2.076289,-0.108016,0.4995867,-0.5606688,0.02397243,2.0791,0.68,6.810284,0.9209422,8.855187,100,6.0
11752,248.58L100T6,L,-0.004412947,-1.958768,-0.2808844,0.4993238,-0.5671744,0.01339743,1.97881,0.7,1.314476,0.9333608,9.234349,100,6.0
11753,248.6L100T6,L,-0.001764547,-1.725835,-0.4049779,0.4992222,-0.6061009,-0.001563456,1.772714,0.72,26.7949,0.9750634,11.78068,100,6.0
11754,250.24L100T7,L,-0.4473814,-1.536503,-0.1274171,0.7484646,-0.4750836,0.09184822,1.605375,0,-999,0,8.565137,100,7.0
11755,250.26L100T7,L,-0.4473814,-1.536503,-0.1274171,0.739517,-0.5058137,0.08929987,1.605375,0.02,-999,0,8.565137,100,7.0
11756,250.28L100T7,L,-0.6371772,-1.529612,-0.2154467,0.7269983,-0.5146069,0.08306693,1.670965,0.04,-999,0,9.28332,100,7.0
11757,250.3L100T7,L,-0.8509113,-1.418214,-0.292934,0.6990237,-0.5485992,0.07221933,1.67964,0.06,-999,0,10.73566,100,7.0
11758,250.32L100T7,L,-1.014771,-1.17448,-0.3356256,0.6677546,-0.5725396,0.06103997,1.58802,0.08,-999,0,14.95318,100,7.0
11759,250.34L100T7,L,-1.154798,-0.7211268,-0.3078867,0.6335785,-0.5793908,0.05241382,1.395843,0.1,-999,0,22.56946,100,7.0
11760,250.36L100T7,L,-1.154798,-0.7211268,-0.3078867,0.6104826,-0.5938133,0.04625608,1.395843,0.12,-999,0,22.56946,100,7.0
11761,250.38L100T7,L,-1.237659,-0.0824472,-0.1962359,0.5987573,-0.5651847,0.04948403,1.255829,0.14,-999,0,26.78572,100,7.0
11762,250.4L100T7,L,-1.22886,0.5637907,-0.09086423,0.5667067,-0.5338106,0.04982867,1.355069,0.16,44.38723,0.04485191,27.33331,100,7.0
11763,250.42L100T7,L,-1.1262,1.18602,-0.03926061,0.5397003,-0.4861698,0.05076331,1.636005,0.18,53.21851,0.09962288,25.28471,100,7.0
11764,250.44L100T7,L,-0.9186062,1.778234,-0.07206862,0.5205353,-0.4237094,0.04902727,2.002785,0.2,61.06128,0.1649804,18.54927,100,7.0
11765,250.46L100T7,L,-0.9186062,1.778234,-0.07206862,0.5021632,-0.3881447,0.0475859,2.002785,0.22,61.37819,0.2050361,18.54927,100,7.0
11766,250.48L100T7,L,-0.7259837,2.04371,-0.1669651,0.5063229,-0.3630617,0.04320003,2.175243,0.24,65.37456,0.2308373,12.47909,100,7.0
11767,250.5L100T7,L,-0.5088616,2.108706,-0.3098627,0.498502,-0.3049529,0.0323831,2.191255,0.26,68.65354,0.2904594,9.454075,100,7.0
11768,250.52L100T7,L,-0.3555746,1.971314,-0.4243769,0.4928649,-0.2559888,0.01885018,2.047586,0.28,70.37785,0.3415711,11.23866,100,7.0
11769,250.54L100T7,L,-0.2258239,1.690642,-0.491071,0.4898764,-0.2179901,0.004489832,1.774942,0.3,71.2567,0.3823026,13.34721,100,7.0
11770,250.56L100T7,L,-0.2258239,1.690642,-0.491071,0.4853599,-0.1841772,-0.005331588,1.774942,0.32,71.70744,0.4178014,13.34721,100,7.0
11771,250.58L100T7,L,-0.1363179,1.37109,-0.4880494,0.487909,-0.1895687,-0.008065219,1.461733,0.34,71.60739,0.4243619,14.7889,100,7.0
11772,250.6L100T7,L,-0.07185862,1.001616,-0.4067198,0.4868818,-0.1719241,-0.01676439,1.083429,0.36,71.70517,0.4440612,14.96746,100,7.0
11773,250.62L100T7,L,-0.03172811,0.6712557,-0.2850099,0.4866741,-0.1626051,-0.02112566,0.7299463,0.38,71.78602,0.4543523,14.75003,100,7.0
11774,250.66L100T7,L,-0.006293992,0.3367781,-0.1247534,0.4864786,-0.1554574,-0.02249811,0.3591971,0.42,71.96928,0.4616332,13.62468,100,7.0
11775,250.68L100T7,L,-0.003125791,0.03276228,0.01496367,0.4863236,-0.1690519,-0.01587912,0.03615313,0.44,71.82471,0.4767542,12.2951,100,7.0
11776,250.7L100T7,L,-0.0008434018,-0.2357215,0.1371096,0.4859396,-0.1819225,-0.009066906,0.2726983,0.46,71.65224,0.4913216,12.41657,100,7.0
11777,250.72L100T7,L,0.005375748,-0.5038786,0.2576231,0.4859386,-0.2021204,0.001183279,0.5659436,0.48,71.32367,0.5139716,11.96567,100,7.0
11778,250.74L100T7,L,0.01020439,-0.8014161,0.3492219,0.4861555,-0.2308526,0.0131348,0.8742585,0.5,70.51064,0.5450911,10.32246,100,7.0
11779,250.76L100T7,L,0.01020439,-0.8014161,0.3492219,0.4863596,-0.2468809,0.02011924,0.8742585,0.52,69.94961,0.5625762,10.32246,100,7.0
11780,250.78L100T7,L,0.01131001,-1.018102,0.3767548,0.4863991,-0.262916,0.02385834,1.085635,0.54,69.13008,0.5790416,9.645492,100,7.0
11781,250.8L100T7,L,0.009794325,-1.256905,0.3665504,0.4866165,-0.3023397,0.03327357,1.309299,0.56,66.68025,0.6195745,8.748765,100,7.0
11782,250.82L100T7,L,0.01904085,-1.464652,0.3073045,0.4873919,-0.3462289,0.03969521,1.496665,0.58,62.95199,0.6639378,7.727688,100,7.0
11783,250.84L100T7,L,0.02529046,-1.592404,0.1981389,0.4883261,-0.391255,0.04184254,1.604883,0.6,57.52583,0.7090248,6.642086,100,7.0
11784,250.86L100T7,L,0.02529046,-1.592404,0.1981389,0.4888319,-0.4231031,0.04580532,1.604883,0.62,52.25615,0.7411225,6.642086,100,7.0
11785,250.88L100T7,L,0.02883258,-1.67656,0.06099775,0.4891172,-0.4371808,0.039352,1.677917,0.64,49.29831,0.7566115,5.891286,100,7.0
11786,250.9L100T7,L,0.03844077,-1.760407,-0.06424984,0.4904027,-0.4850487,0.03391712,1.761999,0.66,36.20618,0.8048041,5.766397,100,7.0
11787,250.92L100T7,L,0.05790055,-1.790157,-0.1889121,0.4925015,-0.5325087,0.02506289,1.801028,0.68,16.68386,0.8531286,5.209394,100,7.0
11788,250.94L100T7,L,0.07049337,-1.726932,-0.3050424,0.4950666,-0.5761564,0.01315921,1.755083,0.7,5.702792,0.8984429,6.658275,100,7.0
11789,252.7L100T8,L,-0.4428014,-1.503199,-0.2172423,0.7336067,-0.5025789,0.0797291,1.582047,0,-999,0,6.941285,100,8.0
11790,252.72L100T8,L,-0.6241862,-1.431552,-0.2917296,0.7132151,-0.5380067,0.06952124,1.588728,0.02,-999,0,9.876226,100,8.0
11791,252.74L100T8,L,-0.8461533,-1.200711,-0.3252392,0.6859248,-0.5639365,0.05919004,1.504481,0.04,-999,0,16.80864,100,8.0
11792,252.76L100T8,L,-0.8461533,-1.200711,-0.3252392,0.6690018,-0.5879508,0.05268526,1.504481,0.06,-999,0,16.80864,100,8.0
11793,252.78L100T8,L,-1.048854,-0.737343,-0.2969239,0.653565,-0.5721411,0.05124004,1.31603,0.08,-999,0,26.33932,100,8.0
11794,252.8L100T8,L,-1.160121,-0.02550682,-0.2033515,0.6201081,-0.5552465,0.04800176,1.178084,0.1,-999,0,27.36801,100,8.0
11795,252.82L100T8,L,-1.147801,0.5557566,-0.1271623,0.5903631,-0.5257233,0.04692544,1.281594,0.12,44.76691,0.04192308,26.50878,100,8.0
11796,252.84L100T8,L,-1.04536,1.213331,-0.08723061,0.5654691,-0.4762512,0.0465629,1.60392,0.14,55.32011,0.09730662,23.58302,100,8.0
11797,252.86L100T8,L,-1.034832,1.259214,-0.08785621,0.5450686,-0.4491994,0.04485332,1.632243,0.16,54.69281,0.1312315,23.11435,100,8.0
11798,252.88L100T8,L,-0.9025771,1.688351,-0.1283679,0.5454585,-0.4190336,0.04321439,1.918764,0.18,61.22608,0.1614444,17.11801,100,8.0
11799,252.9L100T8,L,-0.7346985,1.97555,-0.2458939,0.5303364,-0.358664,0.03493594,2.122037,0.2,65.22794,0.2242273,10.04278,100,8.0
11800,252.92L100T8,L,-0.5877029,1.995322,-0.3773388,0.5184721,-0.304907,0.02253026,2.114022,0.22,67.28833,0.2806585,8.369218,100,8.0
11801,252.94L100T8,L,-0.4413294,1.812801,-0.4638025,0.5102022,-0.2612589,0.008595048,1.922533,0.24,68.33952,0.3272175,10.70955,100,8.0
11802,252.96L100T8,L,-0.4413294,1.812801,-0.4638025,0.5013756,-0.2250029,-0.0006810014,1.922533,0.26,68.76497,0.3656681,10.70955,100,8.0
11803,252.98L100T8,L,-0.3207003,1.574836,-0.507057,0.5043556,-0.2256509,-0.00558845,1.685249,0.28,68.84317,0.371446,12.06088,100,8.0
11804,253L100T8,L,-0.2019075,1.265743,-0.4920578,0.5015283,-0.1996187,-0.01820364,1.372951,0.3,69.09875,0.4005116,13.91651,100,8.0
11805,253.02L100T8,L,-0.1151577,0.9463873,-0.399745,0.5003794,-0.1827187,-0.02641965,1.033782,0.32,69.27216,0.419338,14.72058,100,8.0
11806,253.04L100T8,L,-0.03960707,0.6108066,-0.2501917,0.5008694,-0.1752025,-0.02905129,0.6612483,0.34,69.51642,0.4273166,14.16184,100,8.0
11807,253.06L100T8,L,-0.03960707,0.6108066,-0.2501917,0.5000772,-0.1629864,-0.03405512,0.6612483,0.36,69.66183,0.4405416,14.16184,100,8.0
11808,253.08L100T8,L,0.003594321,0.3195092,-0.1036619,0.5019716,-0.1745641,-0.02777327,0.3359239,0.38,69.76209,0.4538492,12.87693,100,8.0
11809,253.1L100T8,L,0.02660399,0.0312891,0.03029226,0.5026948,-0.1810693,-0.02332888,0.05103333,0.4,69.83884,0.4617608,12.08424,100,8.0
11810,253.12L100T8,L,0.04646068,-0.2508735,0.1657612,0.5039986,-0.1945924,-0.01534347,0.304258,0.42,69.86017,0.4775196,12.158,100,8.0
11811,253.14L100T8,L,0.05149678,-0.512368,0.2806257,0.505295,-0.2146403,-0.004731155,0.5864501,0.44,69.64824,0.5002401,11.21202,100,8.0
11812,253.16L100T8,L,0.05149678,-0.512368,0.2806257,0.5063249,-0.2248877,0.0008813591,0.5864501,0.46,69.5551,0.5119691,11.21202,100,8.0
11813,253.18L100T8,L,0.04928041,-0.7550099,0.3485736,0.5063241,-0.2408251,0.006523422,0.8330498,0.48,68.93436,0.5288758,9.967448,100,8.0
11814,253.2L100T8,L,0.03988607,-1.005459,0.3813199,0.5070246,-0.2738619,0.01759292,1.076078,0.5,67.40492,0.5637248,9.213086,100,8.0
11815,253.22L100T8,L,0.025042,-1.214053,0.3659621,0.5072829,-0.3110934,0.02669865,1.268259,0.52,64.81363,0.6020545,8.514411,100,8.0
11816,253.24L100T8,L,0.01153808,-1.421854,0.3111208,0.5072314,-0.3539651,0.03312855,1.45554,0.54,60.50584,0.6454058,8.165988,100,8.0
11817,253.26L100T8,L,0.01153808,-1.421854,0.3111208,0.5074621,-0.3824022,0.03935097,1.45554,0.56,56.82983,0.6745166,8.165988,100,8.0
11818,253.28L100T8,L,-0.004479277,-1.592655,0.2084515,0.5067721,-0.4003208,0.03547342,1.606245,0.58,53.64668,0.6928629,7.335703,100,8.0
11819,253.3L100T8,L,-0.0176889,-1.704171,0.07345412,0.5058763,-0.4478531,0.03324757,1.705845,0.6,42.9962,0.7404556,6.661764,100,8.0
11820,253.32L100T8,L,3.992151E-05,-1.777176,-0.04994467,0.5060716,-0.4958811,0.02791335,1.777878,0.62,27.14368,0.7887794,5.663085,100,8.0
11821,253.34L100T8,L,0.02698956,-1.770339,-0.1817119,0.5074999,-0.5421509,0.01879033,1.779845,0.64,6.422633,0.8359616,6.03092,100,8.0
11822,253.36L100T8,L,0.02698956,-1.770339,-0.1817119,0.5080397,-0.5775577,0.01515609,1.779845,0.66,10.81596,0.8715586,6.03092,100,8.0
11823,254.94L100T9,L,-0.07044487,-1.058389,0.07000988,0.7648989,-0.3380663,0.08631674,1.063039,0,-999,0,9.75586,100,9.0
11824,254.96L100T9,L,-0.07044487,-1.058389,0.07000988,0.76349,-0.359234,0.08771694,1.063039,0.02,-999,0,9.75586,100,9.0
11825,254.98L100T9,L,-0.1316976,-1.278134,0.04352436,0.7598788,-0.3768776,0.0862388,1.285638,0.04,-999,0,9.175046,100,9.0
11826,255L100T9,L,-0.2260487,-1.446744,-0.01790945,0.7513676,-0.4190753,0.08338477,1.464407,0.06,-999,0,7.848601,100,9.0
11827,255.02L100T9,L,-0.3607973,-1.553355,-0.1100018,0.7381158,-0.462365,0.07715709,1.598495,0.08,-999,0,7.162048,100,9.0
11828,255.04L100T9,L,-0.505629,-1.571752,-0.1975873,0.7210631,-0.5036624,0.06888667,1.66286,0.1,-999,0,7.618341,100,9.0
11829,255.06L100T9,L,-0.6889898,-1.493747,-0.2829115,0.6982612,-0.5406137,0.0582447,1.669139,0.12,-999,0,9.726929,100,9.0
11830,255.08L100T9,L,-0.6889898,-1.493747,-0.2829115,0.6844814,-0.5704886,0.05258647,1.669139,0.14,-999,0,9.726929,100,9.0
11831,255.1L100T9,L,-0.8789572,-1.281034,-0.3365504,0.6702614,-0.5686206,0.04697151,1.589616,0.16,-999,0,13.38158,100,9.0
11832,255.12L100T9,L,-1.006414,-0.9283338,-0.3319083,0.6405133,-0.583588,0.03728349,1.408842,0.18,-999,0,19.24868,100,9.0
11833,255.14L100T9,L,-1.057047,-0.4122214,-0.2574993,0.6113933,-0.5802127,0.03185671,1.163435,0.2,-999,0,24.52143,100,9.0
11834,255.16L100T9,L,-1.056238,-0.3639156,-0.2494034,0.5902053,-0.5855804,0.02714122,1.144673,0.22,-999,0,24.91299,100,9.0
11835,255.18L100T9,L,-0.9808753,0.2610902,-0.1446769,0.5874544,-0.5549482,0.03098789,1.025288,0.24,81.22382,0.03099509,28.19912,100,9.0
11836,255.2L100T9,L,-0.8546312,0.9726264,-0.05248155,0.5683782,-0.5105153,0.0327135,1.295821,0.26,73.29546,0.07938062,26.67049,100,9.0
11837,255.22L100T9,L,-0.7306237,1.540552,-0.04811142,0.5525551,-0.4549141,0.0328237,1.705704,0.28,73.75371,0.1371896,20.57925,100,9.0
11838,255.24L100T9,L,-0.6073191,1.943673,-0.1352145,0.5398246,-0.3925824,0.0284736,2.040829,0.3,75.36496,0.2009566,12.4048,100,9.0
11839,255.26L100T9,L,-0.6073191,1.943673,-0.1352145,0.5276783,-0.353709,0.02576931,2.040829,0.32,74.90498,0.2417731,12.4048,100,9.0
11840,255.28L100T9,L,-0.4967987,2.090057,-0.2538072,0.5298044,-0.3334756,0.01972216,2.16323,0.34,76.42916,0.2629977,7.794085,100,9.0
11841,255.3L100T9,L,-0.3612148,2.048368,-0.3912321,0.523962,-0.2799186,0.006578757,2.116447,0.36,77.21487,0.3184524,9.130428,100,9.0
11842,255.32L100T9,L,-0.23598,1.814731,-0.4621054,0.5208843,-0.2376402,-0.006934996,1.887452,0.38,77.48318,0.3629447,12.27499,100,9.0
11843,255.34L100T9,L,-0.1425219,1.528901,-0.4595649,0.5195084,-0.205038,-0.01843255,1.602826,0.4,77.53604,0.3975421,12.71029,100,9.0
11844,255.36L100T9,L,-0.1425219,1.528901,-0.4595649,0.5166579,-0.17446,-0.02762385,1.602826,0.42,77.4264,0.4295987,12.71029,100,9.0
11845,255.38L100T9,L,-0.08022237,1.207608,-0.4160784,0.5187117,-0.1814162,-0.02807707,1.279794,0.44,77.40089,0.4368659,13.16095,100,9.0
11846,255.4L100T9,L,-0.04019038,0.9027281,-0.3230833,0.5181286,-0.1651624,-0.03426341,0.9596437,0.46,77.3076,0.454267,13.81543,100,9.0
11847,255.42L100T9,L,-0.01183111,0.5819821,-0.1883093,0.5180357,-0.1579071,-0.03581367,0.6118035,0.48,77.37793,0.4616866,13.03636,100,9.0
11848,255.46L100T9,L,0.0009905553,0.2818826,-0.05379438,0.5180922,-0.1526925,-0.03469888,0.2869715,0.52,77.62263,0.4670193,12.4422,100,9.0
11849,255.48L100T9,L,0.01071842,0.01389904,0.0757919,0.5184746,-0.1651484,-0.02819933,0.07779769,0.54,77.8395,0.4810742,12.38357,100,9.0
11850,255.5L100T9,L,0.01365622,-0.2679518,0.2055949,0.518701,-0.179835,-0.01908029,0.3380147,0.56,78.14885,0.4983631,11.32818,100,9.0
11851,255.52L100T9,L,0.01240338,-0.5167153,0.2964313,0.5187659,-0.2000731,-0.008701796,0.5958357,0.58,78.28687,0.5211073,10.74697,100,9.0
11852,255.54L100T9,L,0.00638316,-0.7740694,0.3617125,0.51852,-0.2273198,0.00271243,0.8544356,0.6,78.06387,0.5506492,9.745996,100,9.0
11853,255.56L100T9,L,0.00638316,-0.7740694,0.3617125,0.5186477,-0.2428012,0.009946679,0.8544356,0.62,77.88259,0.5677379,9.745996,100,9.0
11854,255.58L100T9,L,-0.00402427,-0.993102,0.3808389,0.5180128,-0.2591904,0.01318179,1.063629,0.64,77.30426,0.5844554,8.59714,100,9.0
11855,255.6L100T9,L,-0.0145139,-1.20534,0.3650893,0.517168,-0.2964013,0.02205649,1.259502,0.66,75.79247,0.6227193,8.020386,100,9.0
11856,255.62L100T9,L,-0.01276938,-1.396542,0.3305618,0.5168791,-0.3378538,0.02944482,1.435188,0.68,73.50375,0.664826,8.197671,100,9.0
11857,255.64L100T9,L,-0.02480546,-1.589965,0.2583348,0.5159307,-0.3846395,0.03387359,1.611007,0.7,69.63763,0.7118305,7.612442,100,9.0
11858,255.66L100T9,L,-0.02480546,-1.589965,0.2583348,0.5154346,-0.4164388,0.03904029,1.611007,0.72,65.88565,0.7440506,7.612442,100,9.0
11859,255.68L100T9,L,-0.03704675,-1.735955,0.1619497,0.514479,-0.4337064,0.03487697,1.743887,0.74,63.37965,0.7618387,7.456604,100,9.0
11860,255.7L100T9,L,-0.01973007,-1.911554,0.04398606,0.5140477,-0.4879525,0.03200309,1.912161,0.76,51.98643,0.8161625,7.717579,100,9.0
11861,255.72L100T9,L,0.003974825,-2.024295,-0.0750587,0.5148683,-0.5434997,0.0261266,2.02569,0.78,29.18404,0.8720258,5.782051,100,9.0
11862,255.74L100T9,L,-0.01571139,-1.880743,-0.2126852,0.5143426,-0.5899952,0.01563675,1.892796,0.8,3.293069,0.9196928,17.34451,100,9.0
