,Trial,BPM,GestureSize,MedianVelocityRegionOne,MedianVelocityRegionTwo,RegionOneDistance,RegionTwoDistance,TotalRegionDistance,MaxAngleRegionOne,MaxAngleRegionTwo,MinAngleRegionTwo,TimeDiffRegionOneToPlane,TimeDiffRegionTwoToPlane,TimeEndRegionOne,TimeEndRegionTwo,TimeStartRegionOne,TimeStartRegionTwo,TimeDifferenceBetweenCollisions
277,40.0,80.0,L,1.9646305,0.9185627,0.5420748000000001,0.18347489999999989,0.7255497,69.5556,69.31477,68.23599,0.22999999999999995,0.11,0.46,0.58,0.16,0.48,0.5299999999999999
278,1.0,100.0,L,2.234411,0.8379976,0.6787211999999999,0.2953636000000001,0.9740848,75.46266,77.17447,74.37465999999998,0.27,0.08999999999999997,0.42,0.6,0.16,0.46,0.5299999999999999
279,2.0,100.0,L,2.233089,1.128424,0.6967083000000001,0.3111466999999999,1.007855,79.26312,80.27301,77.66587,0.33,0.11,0.46,0.68,0.2,0.52,0.5900000000000001
280,3.0,100.0,L,2.396154,0.9511391,0.7264453000000001,0.28121169999999995,1.007657,80.35197,79.62299,77.71656,0.33,0.11,0.46,0.68,0.2,0.48,0.5900000000000001
281,4.0,100.0,L,1.966992,0.98137615,0.7234508000000001,0.3105151999999999,1.033966,76.49594,75.92600999999998,73.3083,0.29000000000000004,0.11,0.58,0.76,0.22,0.6,0.65
282,5.0,100.0,L,2.255033,0.89850125,0.7210653,0.26962279999999994,0.9906881,74.97756,71.4202,69.17164,0.31000000000000005,0.11,0.48,0.68,0.18,0.52,0.6100000000000001
283,6.0,100.0,L,2.601692,1.27478,0.7491838000000001,0.34941319999999976,1.0985969999999998,75.78056,75.44906,70.68030999999998,0.35,0.11,0.48,0.72,0.22,0.5,0.61
284,7.0,100.0,L,2.3753985,0.8993631,0.7297241,0.3147189,1.044443,80.95264,83.08878,77.38136999999998,0.33,0.11,0.44,0.66,0.16,0.46,0.61
285,8.0,100.0,L,2.896743,0.8683298,0.7839546,0.3151894000000002,1.099144,82.54784000000002,83.29873,77.87965,0.29,0.08999999999999997,0.46,0.66,0.2,0.48,0.55
286,9.0,100.0,L,2.492872,1.09354545,0.7994264,0.3261046000000001,1.125531,80.26025,80.92775999999998,75.47118,0.30999999999999994,0.11,0.4,0.6,0.14,0.44,0.57
287,10.0,100.0,L,2.460093,1.0752769999999998,0.6396849,0.2804973000000001,0.9201822,79.68061999999998,82.17768000000002,75.71574,0.33,0.11,0.36,0.58,0.14,0.38,0.5499999999999999
288,11.0,100.0,L,2.5706555,1.033325,0.7593356,0.3401584,1.099494,75.68715999999998,77.60741999999998,72.62646,0.31000000000000005,0.1100000000000001,0.5,0.7,0.22,0.52,0.5900000000000001
289,12.0,100.0,L,2.09981,1.139457,0.6397265000000001,0.2712670999999999,0.9109936,73.0256,77.41534,73.07538000000002,0.23000000000000004,0.09000000000000008,0.44,0.58,0.14,0.46,0.53
290,13.0,100.0,L,2.454053,1.03154515,0.6971588000000001,0.28638529999999984,0.9835441,82.67553000000002,82.56161,80.84166,0.23,0.08999999999999997,0.52,0.66,0.22,0.54,0.53
291,14.0,100.0,L,2.43725,1.144609,0.7042109000000001,0.3191550999999999,1.023366,73.46087,76.26584,71.83041,0.35000000000000003,0.1100000000000001,0.46,0.7,0.2,0.48,0.6100000000000001
292,15.0,100.0,L,2.389508,0.7756945,0.6454404,0.2835152999999999,0.9289557,71.24492,72.96424,71.03328,0.24999999999999994,0.06999999999999995,0.44,0.62,0.18,0.46,0.51
293,16.0,100.0,L,2.420175,1.00477245,0.6389361,0.2498473000000001,0.8887834000000001,69.89046,70.26859,68.11086,0.31,0.08999999999999997,0.44,0.66,0.2,0.46,0.55
294,17.0,100.0,L,2.3905925,1.367665,0.7350875,0.3200875,1.055175,74.56909,74.72684,72.80015999999998,0.27,0.09000000000000008,0.52,0.7,0.22,0.56,0.5700000000000001
295,18.0,100.0,L,2.361663,1.105341,0.701218,0.2724450999999999,0.9736631,74.68324,76.63644000000002,73.98058,0.33,0.11,0.4,0.62,0.14,0.46,0.59
296,19.0,100.0,L,2.049538,0.8969424000000001,0.6900501,0.27745869999999995,0.9675088,65.55093000000001,66.08261999999999,61.34691,0.25,0.08999999999999997,0.48,0.64,0.14,0.5,0.59
297,20.0,100.0,L,2.238407,0.9013879,0.7201398,0.2938982,1.014038,70.12236,70.56846999999998,65.84543000000001,0.25,0.08999999999999997,0.48,0.64,0.18,0.5,0.55
298,21.0,100.0,L,1.698162,0.90957855,0.5802223000000001,0.2267005,0.8069228,81.15363,79.44258,77.46880999999998,0.25,0.11,0.48,0.62,0.14,0.5,0.59
299,22.0,100.0,L,1.7791815,0.8076865,0.5129805000000001,0.2083759999999999,0.7213565,82.25159000000002,82.37033000000002,78.05906,0.25,0.11,0.48,0.62,0.18,0.5,0.55
300,23.0,100.0,L,1.7728389999999998,0.6362468000000001,0.5095638,0.185168,0.6947318,76.91631,76.51786,74.23572,0.25,0.11,0.48,0.62,0.2,0.5,0.53
301,24.0,100.0,L,1.575315,1.0517546,0.5138263,0.2102617000000001,0.7240880000000001,73.9999,73.94859,64.86395999999999,0.27,0.11,0.44,0.6,0.14,0.48,0.57
302,25.0,100.0,L,1.680506,0.76967775,0.491828,0.21472240000000006,0.7065504,79.66252,79.55846,74.57661,0.30999999999999994,0.11,0.4,0.6,0.14,0.44,0.57
303,26.0,100.0,L,1.7378634999999998,0.9354346,0.4860938,0.223163,0.7092568,77.66344000000002,78.08331,72.60280999999998,0.30999999999999994,0.11,0.4,0.6,0.16,0.42,0.5499999999999999
304,27.0,100.0,L,1.7749419999999998,0.8742584999999999,0.4616332,0.15794129999999998,0.6195745,71.96928,71.82471,66.68025,0.24999999999999994,0.1299999999999999,0.44,0.56,0.16,0.46,0.5299999999999999
305,28.0,100.0,L,1.632243,0.5864501,0.4405416,0.1615129,0.6020545,69.66183000000001,69.86017,64.81363,0.25,0.11,0.38,0.52,0.12,0.4,0.51
306,29.0,100.0,L,1.602826,0.8544356,0.4670193,0.1978067,0.664826,81.22381999999998,78.28687,73.50375,0.25,0.11,0.54,0.68,0.24,0.56,0.55
307,30.0,100.0,L,1.550662,0.741312,0.4736899000000001,0.20182219999999995,0.6755121000000001,73.90437,73.57571999999998,67.83118,0.23,0.08999999999999997,0.48,0.62,0.22,0.5,0.49
308,31.0,100.0,L,1.484662,0.8159257,0.4461669,0.16522450000000005,0.6113914,71.0815,71.12991,67.82072,0.22999999999999995,0.11,0.46,0.58,0.2,0.48,0.49
309,32.0,100.0,L,1.7892185,1.078785,0.4236004,0.20717870000000005,0.6307791,80.12592,75.1059,69.58397,0.27,0.07000000000000006,0.38,0.58,0.18,0.4,0.47
310,33.0,100.0,L,1.446581,0.5540248000000001,0.4593196,0.2053711,0.6646907,73.9623,74.16388,67.19476,0.27,0.11,0.4,0.56,0.12,0.42,0.55
311,34.0,100.0,L,1.3322615,0.97479265,0.4223634,0.14932550000000006,0.5716889,69.96387,68.10327,64.271,0.23,0.13,0.5,0.6,0.14,0.52,0.59
312,35.0,100.0,L,1.499347,0.74132815,0.4406152,0.1728455,0.6134607,75.164,75.34505,71.01083,0.27,0.13,0.44,0.58,0.18,0.46,0.53
313,36.0,100.0,L,1.597858,0.9499996999999999,0.4584475000000001,0.20450869999999988,0.6629562,69.13364,69.56282,62.07471,0.31,0.11,0.46,0.66,0.2,0.52,0.5700000000000001
314,37.0,100.0,L,1.703468,0.8577870999999999,0.42693,0.16055359999999985,0.5874835999999999,73.97867,74.24764,69.68949,0.25,0.13,0.48,0.6,0.18,0.5,0.55
315,38.0,100.0,L,1.429836,0.4682675,0.4195937,0.18296339999999994,0.6025571,71.13509,72.32642,68.34940999999999,0.27,0.11,0.4,0.56,0.14,0.42,0.53
316,39.0,100.0,L,1.55613,0.93724955,0.4616955,0.2220781,0.6837736,67.03421999999999,68.00529,61.86299,0.33,0.11,0.36,0.58,0.1,0.38,0.59
317,40.0,100.0,L,1.521963,0.7264518499999999,0.444811,0.19981880000000007,0.6446298,71.15276,72.19256999999998,67.18074,0.31,0.11,0.44,0.64,0.18,0.48,0.5700000000000001
318,1.0,120.0,L,2.4686615,1.5087700000000002,0.6880403,0.27634419999999993,0.9643845,75.22511,76.76697,73.97439,0.21,0.08999999999999997,0.38,0.5,0.1,0.4,0.49
319,2.0,120.0,L,2.685107,1.0964315,0.8007088000000001,0.3071721999999998,1.107881,76.19769000000002,79.87914,77.76231999999997,0.23,0.08999999999999997,0.38,0.52,0.12,0.4,0.49
320,3.0,120.0,L,2.7616445,0.9950631,0.8031955,0.33875750000000004,1.141953,80.99831,84.4528,80.34163000000002,0.27,0.08999999999999997,0.36,0.54,0.12,0.38,0.51
321,4.0,120.0,L,2.7779130000000003,1.1770969999999998,0.8030712,0.29713480000000003,1.100206,84.38871999999998,87.18859,83.03474,0.30999999999999994,0.11,0.38,0.58,0.14,0.42,0.5499999999999999
322,5.0,120.0,L,2.3802220000000003,0.8213234500000001,0.6936813000000001,0.3179477000000001,1.011629,79.66666,79.3647,75.6806,0.25,0.07000000000000006,0.4,0.58,0.14,0.42,0.51
323,6.0,120.0,L,2.719576,1.267136,0.7248584,0.3142575999999999,1.039116,80.14461999999997,81.35899,78.0622,0.23000000000000004,0.09000000000000008,0.44,0.58,0.16,0.46,0.51
324,7.0,120.0,L,2.3892785,1.1381655000000002,0.6931921,0.29211479999999995,0.9853069,69.42255,70.09111,67.55449,0.2700000000000001,0.07000000000000006,0.3,0.5,0.06,0.36,0.51
325,8.0,120.0,L,2.762471,1.316053,0.7322104,0.3250565999999999,1.057267,73.45879000000002,71.29446999999998,68.71223,0.22999999999999995,0.08999999999999997,0.46,0.6,0.18,0.48,0.51
326,9.0,120.0,L,2.3788240000000003,1.1959879999999998,0.5773156,0.23358270000000006,0.8108983000000001,78.79434,79.844,77.07384,0.18999999999999995,0.06999999999999995,0.4,0.52,0.16,0.42,0.43
327,10.0,120.0,L,2.015035,0.95522565,0.6589626000000001,0.26686849999999995,0.9258311,72.88096,74.50842,72.53113,0.23,0.08999999999999997,0.36,0.5,0.1,0.38,0.49
328,11.0,120.0,L,2.020251,0.6504415,0.6309989,0.2727027999999999,0.9037017,75.44312,74.5196,69.29015,0.25,0.08999999999999997,0.38,0.54,0.12,0.4,0.51
329,12.0,120.0,L,2.496389,1.139467,0.6703988000000001,0.2235039,0.8939027,77.92863,75.34904,73.67891999999998,0.21,0.08999999999999997,0.48,0.6,0.2,0.5,0.49
330,13.0,120.0,L,2.335086,1.159936,0.6446085,0.2217931999999999,0.8664016999999999,74.3703,74.76353,72.55915,0.21,0.09000000000000008,0.46,0.58,0.18,0.48,0.4900000000000001
331,14.0,120.0,L,2.428925,1.177449,0.571237,0.2436643000000001,0.8149013,71.42389,72.06307,70.06339,0.27,0.07000000000000006,0.38,0.58,0.18,0.4,0.47
332,15.0,120.0,L,2.46128,1.0088609,0.6670169,0.2514257999999999,0.9184427,73.61514,72.64356,70.98199,0.23,0.08999999999999997,0.4,0.54,0.12,0.42,0.51
333,16.0,120.0,L,2.0837765,0.7398018,0.5161135,0.2128762,0.7289897,68.26169,72.4188,69.65182,0.23,0.08999999999999997,0.36,0.5,0.12,0.38,0.47
334,17.0,120.0,L,2.379578,1.221799,0.5641811,0.19240790000000008,0.7565890000000001,66.63264000000001,68.29986,67.1398,0.17000000000000004,0.07000000000000006,0.38,0.48,0.12,0.4,0.4300000000000001
335,18.0,120.0,L,2.260694,0.975611,0.5640841,0.20226270000000013,0.7663468000000001,78.67463000000002,85.55955,80.00808,0.21,0.08999999999999997,0.38,0.5,0.14,0.4,0.45
336,19.0,120.0,L,2.3322205,0.9221424,0.5469519,0.19794390000000006,0.7448958000000001,82.87745,80.1515,75.90688,0.23,0.08999999999999997,0.36,0.5,0.16,0.4,0.43
337,20.0,120.0,L,2.400057,1.222888,0.6545629,0.2269374000000001,0.8815003,76.98231,80.10933,78.0436,0.23,0.11,0.38,0.5,0.1,0.4,0.51
338,21.0,120.0,L,1.6667074999999998,0.90813585,0.4556913,0.19651120000000005,0.6522025,72.05055,71.78086,68.71285,0.21,0.06999999999999995,0.42,0.56,0.16,0.44,0.47
339,22.0,120.0,L,1.522026,0.6212674,0.4809991,0.21256999999999995,0.6935690999999999,72.99361,74.71485,72.28113,0.23,0.08999999999999997,0.4,0.54,0.12,0.42,0.51
340,23.0,120.0,L,1.8810435,0.69409805,0.5005701,0.21015509999999996,0.7107252,80.24847,78.91395,76.09515,0.23,0.08999999999999997,0.36,0.5,0.12,0.38,0.47
341,24.0,120.0,L,2.021903,0.8027783500000001,0.4646837,0.20800430000000006,0.6726880000000001,84.94751,85.13297,82.18476,0.24999999999999994,0.08999999999999997,0.34,0.5,0.14,0.38,0.45
342,25.0,120.0,L,1.7867675000000005,0.9002114999999999,0.4768178,0.1835459,0.6603637,78.05019,78.61147,75.24961,0.21000000000000008,0.09000000000000008,0.36,0.48,0.12,0.38,0.4500000000000001
343,26.0,120.0,L,1.7529400000000002,1.118226,0.4951925999999999,0.21540860000000003,0.7106011999999999,83.97981999999998,84.92648,81.55105,0.21,0.08999999999999997,0.38,0.5,0.12,0.4,0.47
344,27.0,120.0,L,1.6944485,0.8688434000000002,0.4519645000000001,0.17467579999999994,0.6266403,79.94386,80.07869000000002,77.24384,0.21,0.08999999999999997,0.38,0.5,0.14,0.4,0.45
345,28.0,120.0,L,2.037897,1.1282705,0.4625573,0.2229965000000001,0.6855538000000001,80.06819,81.57305,78.87794,0.27,0.09000000000000002,0.26,0.44,0.08,0.28,0.45
346,29.0,120.0,L,1.83841,1.050531,0.4696135,0.2008139,0.6704274,80.55033,82.72703,79.49784,0.18999999999999995,0.06999999999999995,0.4,0.52,0.14,0.42,0.45
347,30.0,120.0,L,1.9321295,0.7084451,0.4234218,0.13794720000000005,0.561369,85.21059,87.31681,86.13969,0.19,0.09000000000000002,0.34,0.44,0.14,0.36,0.39
348,31.0,120.0,L,2.009338,0.6667115000000001,0.3923454,0.13515079999999996,0.5274962,81.13043,80.69377,76.63011999999998,0.21,0.09000000000000002,0.3,0.42,0.12,0.34,0.39
349,32.0,120.0,L,1.741141,1.1081947,0.424558,0.16769730000000005,0.5922553,78.10967,78.03912,73.78586,0.17000000000000004,0.07000000000000006,0.38,0.48,0.12,0.4,0.4300000000000001
350,33.0,120.0,L,1.974365,0.756269,0.4157998,0.15310310000000016,0.5689029000000001,79.85789,79.9638,78.35423,0.23000000000000004,0.09000000000000002,0.3,0.44,0.12,0.32,0.41
351,34.0,120.0,L,2.204129,0.8931496999999999,0.4929422000000001,0.22445789999999988,0.7174001,83.69503,86.94694,79.06933000000002,0.2500000000000001,0.07000000000000006,0.3,0.48,0.12,0.32,0.4300000000000001
352,35.0,120.0,L,2.304562,0.9358030999999999,0.4856215,0.220459,0.7060805,85.39317,86.75068,83.24632,0.2500000000000001,0.09000000000000002,0.3,0.46,0.12,0.32,0.4300000000000001
353,36.0,120.0,L,1.750795,0.9367147,0.4800651,0.18309840000000005,0.6631635,83.65932,84.52904000000002,80.30898,0.21,0.08999999999999997,0.4,0.52,0.12,0.42,0.49
354,37.0,120.0,L,1.814318,1.0163506,0.442439,0.18404940000000006,0.6264884000000001,85.55882,85.94905,81.42393,0.2700000000000001,0.09000000000000008,0.3,0.48,0.12,0.32,0.4500000000000001
355,38.0,120.0,L,1.6402855,0.9738078,0.4504666,0.15741390000000005,0.6078805,76.49037,76.27718,72.8945,0.16999999999999998,0.06999999999999995,0.3,0.4,0.04,0.32,0.43
356,39.0,120.0,L,1.812362,0.6292492,0.3846636,0.14753480000000008,0.5321984000000001,84.92396,87.01659000000002,83.65711999999998,0.23000000000000004,0.09000000000000002,0.3,0.44,0.12,0.32,0.41
357,40.0,120.0,L,1.800795,0.9152801,0.445,0.17519379999999998,0.6201938,78.27067,79.83063,78.26501,0.21,0.07,0.32,0.46,0.08,0.36,0.45
